model,price,reviews,sells,url,vendor
,294.99,30,6,https://produto.mercadolivre.com.br/MLB-2653611519-roteador-tp-link-archer-c64-ac1200-gigabit-dual-band-_JM,
,379,347,31,https://produto.mercadolivre.com.br/MLB-2180822452-conjunto-roteador-intelbras-mesh-twibi-fast-2-unidades-_JM,
,178.32,349,9,https://produto.mercadolivre.com.br/MLB-2011841860-roteador-tp-link-tl-wr940n-preto-_JM,
,1780.99,41,17,https://produto.mercadolivre.com.br/MLB-2135896122-roteador-mesh-tp-link-deco-m9-plus-ac2200-triband-pack-2-v2-_JM,
,441,"1,123",111,https://produto.mercadolivre.com.br/MLB-2008003977-repetidor-de-sinal-dual-band-tp-link-re450-ac1750-potente-_JM,
,890.49,6,144,https://produto.mercadolivre.com.br/MLB-708120185-kit-roteador-3g-4g-wifi-antena-externa-todas-operadoras-_JM,
,275,174,23,https://produto.mercadolivre.com.br/MLB-2178329269-roteador-dual-band-1300mbps-huawei-ws5200-4-antenas-245ghz-_JM,
,559.81,140,113,https://produto.mercadolivre.com.br/MLB-1388097384-roteador-wi-fi-intelbras-ap360-p-400m2-300mbps-100-usuarios-_JM,
,798.99,140,23,https://produto.mercadolivre.com.br/MLB-2015087534-roteador-wifi-6-dual-band-gigabit-archer-ax50-_JM,
,814.30,17,32,https://produto.mercadolivre.com.br/MLB-1637536219-access-point-tp-link-externo-mu-mimo-ac1200-eap225-outdoor-_JM,
,328,414,46,https://produto.mercadolivre.com.br/MLB-1854292110-roteador-wireless-tp-link-ac1200-dual-band-ec220-g5-gigabit-_JM,
,499,277,4,https://produto.mercadolivre.com.br/MLB-2075924432-roteador-wds-bridge-wmm-tplink-archer-c7-v5-preto-110220v-_JM,
,583.20,4,94,https://produto.mercadolivre.com.br/MLB-1813478569-repetidor-wi-fi-pela-rede-eletrica-tp-link-av600-wpa4220-_JM,
,236.61,602,50,https://produto.mercadolivre.com.br/MLB-2057186545-roteador-ac12g-mercusys-gigabit-dual-band-101001000-_JM,
,125.90,"3,582",23,https://produto.mercadolivre.com.br/MLB-1325388947-roteador-tp-link-wireless-n300-mbps-tlwr-849n-_JM,
,110.99,"1,319",2684,https://produto.mercadolivre.com.br/MLB-1153985026-roteador-repetidor-expansor-amplificador-wifi-original-t28-_JM,
,851.95,423,5,https://produto.mercadolivre.com.br/MLB-1723637636-roteador-tp-link-sistema-wi-fi-mesh-ac1200-deco-e4-3-pack-_JM,
,178.20,"4,972",28,https://produto.mercadolivre.com.br/MLB-1678437402-roteador-tp-link-archer-c20-40-dual-band-wireless-ac-750mbp-_JM,
,1116.23,60,88,https://produto.mercadolivre.com.br/MLB-1987143485-roteador-mesh-tp-link-deco-x60-wifi6-ax3000-1-unidade-_JM,
,316,"3,217",7,https://produto.mercadolivre.com.br/MLB-1828723248-roteador-tp-link-tl-wr941hp-_JM,
,279.90,687,18,https://produto.mercadolivre.com.br/MLB-1560923019-roteador-tp-link-archer-c5-w-ac1200-wireless-dual-band-_JM,
,109.64,"2,462",3,https://produto.mercadolivre.com.br/MLB-2169360083-roteador-tp-link-tl-wr840n-branco-_JM,
,64.85,9,388,https://produto.mercadolivre.com.br/MLB-1390758453-repetidor-t90-ampliador-de-sinal-wireless-300mbps-sjuros-_JM,
,329.71,117,32,https://produto.mercadolivre.com.br/MLB-952337590-ap-310-access-point-300-mbps-wi-fi-de-teto-gerenciavel-_JM,
,99.99,16,147,https://produto.mercadolivre.com.br/MLB-1189161499-repetidor-wi-fi-roteador-wireless-2800mts-4-antenas-wifi-_JM,
,1360,"1,112",42,https://produto.mercadolivre.com.br/MLB-1819384555-roteador-tp-link-deco-m5-3-pack-branco-3-unidades-_JM,
,749,73,67,https://produto.mercadolivre.com.br/MLB-1769353161-roteador-vpn-safestream-gigabit-multi-wan-tplink-tl-r605vpn-_JM,
,425,121,20,https://produto.mercadolivre.com.br/MLB-2148102565-access-point-outdoor-mikrotik-sxt-lite5-rbsxt5ndr2-_JM,
,368,531,122,https://produto.mercadolivre.com.br/MLB-1816599794-access-point-roteador-tp-link-archer-c80-preto-com-nota-_JM,
,299.89,231,86,https://produto.mercadolivre.com.br/MLB-1981911350-roteador-gigabit-wifi-5g-dlink-dir846-6-antenas-preto-bivolt-_JM,
,255,478,9,https://produto.mercadolivre.com.br/MLB-1877230717-roteador-tp-link-archer-c5w-preset-dual-band-wirel-_JM,
,95.39,969,144,https://produto.mercadolivre.com.br/MLB-1921106798-repetidor-xiaomi-mi-pro-300m-preto-100v240v-_JM,
,99.99,969,6,https://produto.mercadolivre.com.br/MLB-2644621489-repetidor-sinal-wi-fi-xiaomi-mi-ran-extender-pro-r03-bi-volt-_JM,
,376.20,587,22,https://produto.mercadolivre.com.br/MLB-2049195033-roteador-tp-link-deco-m4-gigabit-1200mbps-sistema-mesh-_JM,
RT-AC51U,179,135,681,https://www.mercadolivre.com.br/access-point-roteador-asus-rt-ac51u-preto-110v240v/p/MLB6353005?pdp_filters=category:MLB5867,Asus
UniFi,1779,369,4606,https://www.mercadolivre.com.br/access-point-indoor-wmm-ubiquiti-unifi-uap-branco-220v/p/MLB6235088?pdp_filters=category:MLB5867,Ubiquiti
,57.90,955,10,https://produto.mercadolivre.com.br/MLB-1895283957-repetidor-wireless-barato-envio-em-24h-pronta-entrega-nf-_JM,
,59.88,955,69,https://produto.mercadolivre.com.br/MLB-1859855372-repetidor-de-sinal-barato-envio-em-24h-pronta-entrega-_JM,
,339,71,68,https://produto.mercadolivre.com.br/MLB-2075091406-roteador-multilaser-ac2600-gigabit-sirius-preto-re016-_JM,
,304.48,141,6,https://produto.mercadolivre.com.br/MLB-1812494910-roteador-mercusys-wireless-gigabit-dual-band-ac1900-mr50g-_JM,
,225.62,665,18,https://produto.mercadolivre.com.br/MLB-2682850900-roteador-repetidor-wi-fi-wisp-d-link-dir-842-100v240v-_JM,
,313.89,76,195,https://produto.mercadolivre.com.br/MLB-1670273127-roteador-tp-link-wireless-ac1350-dual-band-ec230-g1-_JM,
,759,"4,972",2,https://produto.mercadolivre.com.br/MLB-2706890405-roteador-wireless-tp-link-archer-ac20-ac750-kit-10-unidades-_JM,
,99.50,151,69,https://produto.mercadolivre.com.br/MLB-1194199931-repetidor-2-antenas-externas-wireless-300mbps-multilaser-_JM,
,1500,"4,972",3,https://produto.mercadolivre.com.br/MLB-2706884156-roteador-wireless-tp-link-archer-ac20-ac750-kit-20-unidades-_JM,
,420,"2,462",19,https://produto.mercadolivre.com.br/MLB-2651399558-10-roteador-tp-link-tl-wr840n-849n-com-fontes-testado-branco-_JM,
,850,"2,462",3,https://produto.mercadolivre.com.br/MLB-2681921091-20-roteador-tp-link-tl-wr840n-849n-com-fontes-tudo-testado-_JM,
,699,"4,972",21,https://produto.mercadolivre.com.br/MLB-2651418678-10-roteador-tp-link-archer-ac-c20-com-fontes-migrados-_JM,
,450,"3,582",40,https://produto.mercadolivre.com.br/MLB-2120671215-10-roteador-tp-link-tl-wr849n-branco-e-prata-oportunidade-_JM,
,850,"2,462",15,https://produto.mercadolivre.com.br/MLB-2651393329-20-roteador-tp-link-tl-wr840n-849n-com-fontes-brancos-_JM,
,72.90,329,118,https://produto.mercadolivre.com.br/MLB-2049223316-roteador-wireless-tp-link-multimodo-300-mbps-tl-wr829n-_JM,
,419.99,43,109,https://produto.mercadolivre.com.br/MLB-2120183909-roteador-dir3040-mesh-exo-mu-mimo-tri-band-d-link-ac3000mbps-_JM,
,339.17,76,4,https://produto.mercadolivre.com.br/MLB-2008195328-roteador-tp-link-ec230-g1-preto-_JM,
,694.88,180,2,https://produto.mercadolivre.com.br/MLB-2220590949-novo-roteador-access-point-tp-link-archer-ax50-v1-dual-band-_JM,
,631.60,"1,123",2,https://produto.mercadolivre.com.br/MLB-2032148127-repetidor-tp-link-re450-branco-_JM,
,136.80,"1,535",59,https://produto.mercadolivre.com.br/MLB-1757272748-roteador-d-link-dir-819-preto-110v220v-1-unidade-_JM,
,374.99,"2,128",9,https://produto.mercadolivre.com.br/MLB-2092089236-roteador-intelbras-certificado-anatel-rg1200-101001000-_JM,
,626.35,587,23,https://produto.mercadolivre.com.br/MLB-1958140786-access-point-roteador-sistema-wi-fi-mesh-tp-link-deco-m4-_JM,
,208.99,20,11,https://produto.mercadolivre.com.br/MLB-2608289819-repetidor-wireless-xiaomi-1200mbps-5ghz-padro-brasil-nf-_JM,
,1320,367,41,https://produto.mercadolivre.com.br/MLB-2079885551-roteador-bridge-mikrotik-routerboard-rb3011uias-rm-preto-_JM,
,300.90,547,59,https://produto.mercadolivre.com.br/MLB-1861473880-roteador-wifi-tenda-ac10-gigabit-4-antenas-5dbi-ac-1200mbps-_JM,
,492.85,25,14,https://produto.mercadolivre.com.br/MLB-1800810784-repetidor-de-sinal-tp-link-re505x-ax1500-wi-fi-6-one-mesh-_JM,
,1483.20,6,24,https://produto.mercadolivre.com.br/MLB-2149351759-roteador-load-balance-tp-link-gigabit-multi-wan-tl-er7206-_JM,
,189.90,"4,972",14,https://produto.mercadolivre.com.br/MLB-1723107569-roteador-wireless-tp-link-ac750-archer-c20-750-mbps-_JM,
,92.44,"1,229",20,https://produto.mercadolivre.com.br/MLB-1633225369-roteador-mercusys-300mbps-mw301r-_JM,
,209,20,18,https://produto.mercadolivre.com.br/MLB-2146888474-repetidor-wifi-mi-range-extender-ac1200-dual-band-_JM,
,349.90,"3,217",260,https://produto.mercadolivre.com.br/MLB-1002891826-roteador-wireless-tp-link-tl-wr-941hp-alta-potencia-3x-8dbi-_JM,
,699,587,6,https://produto.mercadolivre.com.br/MLB-2613409124-roteador-tp-link-deco-m4-mesh-dual-band-ac1200-c2-un-_JM,
,199,191,70,https://produto.mercadolivre.com.br/MLB-2072391031-mini-roteador-3g-4g-tp-link-tl-mr3020-no-acompanha-modem-_JM,
RouterBOARD,524,61,1765,https://www.mercadolivre.com.br/access-point-mikrotik-routerboard-rb951ui-2hnd-branco-100v240v/p/MLB6072699?pdp_filters=category:MLB5867,MikroTik
,78.98,"5,289",36,https://produto.mercadolivre.com.br/MLB-1662210616-roteador-repetidor-access-point-2800mbps-4-antenas-wps-_JM,
,249.99,414,9,https://produto.mercadolivre.com.br/MLB-1723241967-roteador-wireless-gigabit-dual-band-ac-1200-ec220-g5-v-20-_JM,
,290,21,30,https://produto.mercadolivre.com.br/MLB-1952675978-roteador-wi-fi-mesh-mercusys-halo-s12-2-unidades-_JM,
,292.93,"6,675",12,https://produto.mercadolivre.com.br/MLB-2004759891-roteador-access-point-tp-link-archer-c60-branco-_JM,
,229.99,129,8,https://produto.mercadolivre.com.br/MLB-2184660151-repetidor-wireless-mesh-ac1200-dlink-dap-1610-_JM,
,489,515,3,https://produto.mercadolivre.com.br/MLB-2695332162-repetidor-tp-link-tl-re450-ac1750-dual-band-_JM,
,443.52,531,86,https://produto.mercadolivre.com.br/MLB-1850709889-roteador-wi-fi-tp-link-archer-c80-ac1900-mu-mimo-1900mbps-_JM,
,284.05,512,58,https://produto.mercadolivre.com.br/MLB-2152168929-modem-roteador-wifi-internet-gwr1200ac-mont-branco-greatek-_JM,
,179,329,21,https://produto.mercadolivre.com.br/MLB-2180710415-roteador-intelbras-twibi-mesh-fast-24ghz-e-50ghz-biv-_JM,
,414.90,140,5,https://produto.mercadolivre.com.br/MLB-1859812725-roteador-acess-point-intelbras-corporativo-ap-360-branco-_JM,
,1493.89,"1,112",8,https://produto.mercadolivre.com.br/MLB-2007389440-roteador-wi-fi-mesh-tp-link-deco-m5-3-unidades-bivolt-_JM,
,272.77,547,68,https://produto.mercadolivre.com.br/MLB-1454598675-roteador-gigabit-tenda-ac10-ac-1200-mbps-mu-mimo-24-e-50-_JM,
,78.20,"1,229",215,https://produto.mercadolivre.com.br/MLB-1912610479-roteador-wireless-mercusys-mw301r-300mbps-super-barato-_JM,
,135.23,747,23,https://produto.mercadolivre.com.br/MLB-2206172275-roteador-access-point-repetidor-intelbras-iwr-3000n-branco-_JM,
,285.12,"6,675",113,https://produto.mercadolivre.com.br/MLB-1390859509-roteador-wireless-tp-link-archer-c60-ac1350-5-antenas-wi-fi-_JM,
,75.02,10,305,https://produto.mercadolivre.com.br/MLB-1935947257-amplificador-sinal-2800m-original-repetidor-wifi-4-antenas-_JM,
,789,5,140,https://produto.mercadolivre.com.br/MLB-1311930228-amplimax-elsys-4g-internet-e-tel-rural-cabo-20m-roteador-_JM,
,1299,23,6,https://produto.mercadolivre.com.br/MLB-2606957881-google-nest-wi-fi-snow-point-ga00667-us-wifi-ponto-mesh-_JM,
,460,277,29,https://produto.mercadolivre.com.br/MLB-1896034108-roteador-tp-link-archer-c7-preto-_JM,
,389.99,197,4,https://produto.mercadolivre.com.br/MLB-2009548271-roteador-tp-link-tl-r480t-preto-_JM,
,1339.49,299,10,https://produto.mercadolivre.com.br/MLB-1806760380-ubiquiti-unifi-uap-ac-pro-24-e-5-ghz-_JM,
,379.99,4,8,https://produto.mercadolivre.com.br/MLB-2203911569-mikrotik-routerboard-rbsxtsq5hpnd-l4-sxtsq-5-_JM,
,220.40,684,204,https://produto.mercadolivre.com.br/MLB-1686587909-roteador-mikrotik-routeboard-wifi-hap-lite-rb941-2nd-tc-_JM,
,210,602,84,https://produto.mercadolivre.com.br/MLB-2163566540-roteador-mercusys-ac12g-v1-preto-bivolt-_JM,
,209,180,2,https://produto.mercadolivre.com.br/MLB-2704799560-roteador-mercusys-ac12g-v1-preto-220v-4-antenas-_JM,
,203.84,252,949,https://produto.mercadolivre.com.br/MLB-1280871733-roteador-wireless-wifi-tp-link-mercusys-quebra-parede-alta-potencia-1000mw-n-941hp-envios-24hs-_JM,
,122.77,89,35,https://produto.mercadolivre.com.br/MLB-1516570774-roteador-repetidor-n300-wifi-300mbps-tp-link-tl-wr840nw-v6-_JM,
,375.02,93,6,https://produto.mercadolivre.com.br/MLB-2080590417-repetidor-roteador-tenda-ac23-preto-100v240v-_JM,
,217.90,547,17,https://produto.mercadolivre.com.br/MLB-2636781587-roteador-tenda-ac10-preto-gigabit-mu-mimo-dual-band-ac1200-_JM,
,206.55,30,19,https://produto.mercadolivre.com.br/MLB-1799494165-roteador-tp-link-wi-fi-ac1200-dual-band-archer-c54-_JM,
,1749.49,11,9,https://produto.mercadolivre.com.br/MLB-2093609552-ubiquiti-ac-mesh-unifi-ap-pro-uap-ac-m-pro-br-245ghz-_JM,
,109.90,"1,541",1206,https://produto.mercadolivre.com.br/MLB-1547264672-roteador-multilaser-wireless-wifi-sem-fio-300mbps-3-antenas-_JM,
,284,420,126,https://produto.mercadolivre.com.br/MLB-1768367344-roteador-load-balance-tp-link-tl-r470t-4-portas-wan-_JM,
,580.80,5,65,https://produto.mercadolivre.com.br/MLB-1738458866-amplimax-fit-3g4g-lancamento-elsys-20m-de-cabo-de-rede-_JM,
,987.45,14,68,https://produto.mercadolivre.com.br/MLB-2037752040-access-point-coorporativo-ac1750-eap245-mu-mimo-dual-band-_JM,
,527.66,162,21,https://produto.mercadolivre.com.br/MLB-2068489573-roteador-tp-link-wi-fi-6-ax1500-archer-ax10-_JM,
,417.16,197,45,https://produto.mercadolivre.com.br/MLB-1637554380-roteador-tp-link-load-balance-broadband-tl-r480t-_JM,
,338,193,78,https://produto.mercadolivre.com.br/MLB-1838727723-mikrotik-routerboard-rb-750r2-hex-lite-850mhz-64mb-l4-_JM,
,691,33,12,https://produto.mercadolivre.com.br/MLB-2624610881-access-point-ubiquiti-liteap-lap-120-branco-_JM,
,493,25,4,https://produto.mercadolivre.com.br/MLB-2608220962-range-extender-access-point-wi-fi-mesh-tp-link-re505x-_JM,
,76.11,8,115,https://produto.mercadolivre.com.br/MLB-1915775280-repetidor-sinal-wireless-wifi-extensor-potente-900mbps-wi-fi-_JM,
,540,43,128,https://produto.mercadolivre.com.br/MLB-1727690776-mikrotik-routerboard-rb-d52g-5hacd2hnd-tc-hap-ac2-l4-24-58-_JM,
,189.99,83,104,https://produto.mercadolivre.com.br/MLB-1388002320-repetidor-wireless-wifi-dual-band-ac750-d-link-dap-1530-cnf-_JM,
,78.10,9,17,https://produto.mercadolivre.com.br/MLB-2196292929-repetidor-de-sinal-wireless-roteador-wifi-wifi-1800m-anatel-_JM,
,99.99,432,23,https://produto.mercadolivre.com.br/MLB-2651560087-roteador-d-link-300mbps-2-antenas-preto-5-portas-dir-615z-_JM,
,259.20,"6,675",46,https://produto.mercadolivre.com.br/MLB-1397948793-roteador-wi-fi-tp-link-archer-c60-dual-band-mu-mimo-ac1350-_JM,
,226.71,602,29,https://produto.mercadolivre.com.br/MLB-2057180671-roteador-wifi-gigabit-mercusys-ac12g-potente-quebra-parede-_JM,
,179,466,54,https://produto.mercadolivre.com.br/MLB-2049342782-roteador-multilaser-re018-preto-110v220v-_JM,
,671.31,169,27,https://produto.mercadolivre.com.br/MLB-2073471022-kit-roteador-mesh-twibi-giga-intelbras-_JM,
,206.74,444,15,https://produto.mercadolivre.com.br/MLB-2005484520-repetidor-tp-link-re200-branco-_JM,
TL-WR740N,51.40,49,478,https://www.mercadolivre.com.br/roteador-wds-bridge-tp-link-tl-wr740n-v7-branco-220v/p/MLB18270399?pdp_filters=category:MLB5867,TP-Link
,199.99,262,20,https://produto.mercadolivre.com.br/MLB-1977241150-roteador-xiaomi-mi-router-4a-ac1200-gigabit-dual-band-_JM,
,78.20,4,22,https://produto.mercadolivre.com.br/MLB-2149122682-repetidor-sinal-receptor-transmissor-wifi-internet-oferta-nf-_JM,
,339.99,11,279,https://produto.mercadolivre.com.br/MLB-1322009566-roteador-tp-link-full-gigabit-ac1200-archer-c6-lancamento-_JM,
,224.90,15,1,https://produto.mercadolivre.com.br/MLB-2080897737-roteador-sem-fio-tp-link-tl-mr3040-3g-4g-150mbps-black-week-_JM,
,266.39,43,127,https://produto.mercadolivre.com.br/MLB-1637512896-access-point-tp-link-300mbps-montavel-em-teto-eap110-_JM,
,54.90,7,205,https://produto.mercadolivre.com.br/MLB-1637378893-mini-repetidor-amplificador-de-sinal-wifi-router-extender-_JM,
,441,136,248,https://produto.mercadolivre.com.br/MLB-2123142403-sistema-wi-fi-mesh-d-link-covr-1102-branco-100v240v-2-unid-_JM,
,1999,110,138,https://produto.mercadolivre.com.br/MLB-2027854644-google-wi-fi-roteador-mesh-ac1200-3-unidades-_JM,
,544.72,78,46,https://produto.mercadolivre.com.br/MLB-2018920081-roteador-xiaomi-mi-router-ax3000-wi-fi-6-mesh-_JM,
,287.91,28,34,https://produto.mercadolivre.com.br/MLB-2144779693-roteador-mont-wifi-5-portas-101001000-ipv6-2100mbps-_JM,
,328,"2,128",41,https://produto.mercadolivre.com.br/MLB-1768404422-roteador-access-point-intelbras-action-rg-1200-preto-_JM,
,218.23,705,54,https://produto.mercadolivre.com.br/MLB-2005956830-roteador-tp-link-archer-c50-branco-_JM,
,73,"1,229",888,https://produto.mercadolivre.com.br/MLB-1894152347-roteador-mercusys-mw301r-branco-_JM,
,785,73,173,https://produto.mercadolivre.com.br/MLB-1763372128-roteador-loadbalanc-vpn-gigabit-tl-r605-subistitui-o-r600vpn-_JM,
,445,"1,123",11,https://produto.mercadolivre.com.br/MLB-2060902359-access-point-repetidor-tp-link-re450-branco-com-nota-fiscal-_JM,
,516.12,21,589,https://produto.mercadolivre.com.br/MLB-695102525-roteador-dwr-922b-3g-4g-300mbps-p-chip-4g-max-rurax-_JM,
,96.34,4,337,https://produto.mercadolivre.com.br/MLB-1087603077-gbic-10gb-850nm-300m-modulo-sfp-10gb-mmf-sr-_JM,
,59.99,36,922,https://produto.mercadolivre.com.br/MLB-1726035873-repetidor-amplificador-de-sinal-wifi-300mbps-botao-wps-_JM,
,68.39,87,2153,https://produto.mercadolivre.com.br/MLB-1747837644-repetidor-de-sinal-wifi-2-antenas-1200mbps-amplificador-_JM,
,494.88,53,1,https://produto.mercadolivre.com.br/MLB-2661554654-kit-3-repetidor-sinal-tp-link-re200-ac750-dual-band-245ghz-_JM,
,267.57,414,32,https://produto.mercadolivre.com.br/MLB-2024325603-roteador-tp-link-ec220-g5-branco-_JM,
,146.50,"8,739",8,https://produto.mercadolivre.com.br/MLB-2712935442-repetidor-tp-link-tl-wa850re-branco-300mbps-wireless-_JM,
,212,665,230,https://produto.mercadolivre.com.br/MLB-2123129858-repetidor-wi-fi-mesh-access-wisp-d-link-dir-842-100240v-_JM,
,289.99,"6,675",19,https://produto.mercadolivre.com.br/MLB-1520140542-roteador-tp-link-wireless-dual-band-ac-1350-archer-c60-_JM,
,1316.57,299,52,https://produto.mercadolivre.com.br/MLB-1702004352-unifi-uap-ac-pro-br-mimo-2450ghz-4501300mbps-cnf-_JM,
,178.20,9,65,https://produto.mercadolivre.com.br/MLB-1532070603-roteador-wi-fi-tp-link-wr940n-wireless-n-450mbps-3-antenas-_JM,
,374.99,"2,128",156,https://produto.mercadolivre.com.br/MLB-1921744429-roteador-wireless-action-rg1200-gigabit-dual-ac1200-mbps-_JM,
,1355,72,4,https://produto.mercadolivre.com.br/MLB-2038170109-roteador-ubiquiti-networks-edgerouter-x-er-x-preto-_JM,
,89.90,"5,289",2,https://produto.mercadolivre.com.br/MLB-1985598303-expansor-wireless-300m-internet-repetidor-de-sinal-wifi-_JM,
,2100,"2,462",3,https://produto.mercadolivre.com.br/MLB-2683423112-50-roteador-tp-link-tl-wr840n-tl-wr849n-promoco-com-fontes-_JM,
,1669.32,"1,112",41,https://produto.mercadolivre.com.br/MLB-2004872609-roteador-mesh-tp-link-deco-m5-branco-3-unidades-_JM,
,199,54,89,https://produto.mercadolivre.com.br/MLB-1738514914-roteador-wireless-ac1200-gigabit-re015-multilaser-_JM,
,769.50,240,1,https://produto.mercadolivre.com.br/MLB-2663618252-access-point-ubiquiti-uap-ac-lite-homologado-nfe-_JM,
,498.99,712,220,https://produto.mercadolivre.com.br/MLB-1766245947-roteador-mikrotik-routerboard-hex-rb-750gr3-c-nf-_JM,
,789,423,3,https://produto.mercadolivre.com.br/MLB-2702368579-access-point-roteador-sist-wi-fi-mesh-tp-link-deco-e4-3-uni-_JM,
,420,4,9,https://produto.mercadolivre.com.br/MLB-2663532948-kit-10-roteador-intelbras-rf301k-com-fonte-tudo-testado-_JM,
,299.88,141,6,https://produto.mercadolivre.com.br/MLB-2661574351-roteador-mercusys-mr50g-v1-bivolt-ipv6-iptv-acess-point-5ghz-_JM,
,333.30,15,6,https://produto.mercadolivre.com.br/MLB-2621986744-roteador-wireless-tp-link-deco-m4-whole-home-1167mbps-dual-_JM,
,40,"3,582",155,https://produto.mercadolivre.com.br/MLB-2120713197-roteador-tp-link-tl-wr849n-branco-e-prata-110v220v-_JM,
,290,174,13,https://produto.mercadolivre.com.br/MLB-2178307690-roteador-huawei-ws5200-v3-branco-100v240v-_JM,
,389.99,"2,128",48,https://produto.mercadolivre.com.br/MLB-1977735768-roteador-intelbras-rg1200-giga-internet-acima-de-500-megas-_JM,
,598.84,"1,123",7,https://produto.mercadolivre.com.br/MLB-2032177954-repetidor-tp-link-re450-branco-_JM,
,450,712,31,https://produto.mercadolivre.com.br/MLB-2107441313-mikrotik-routerboard-hex-rb750gr3-_JM,
,54.56,69,1530,https://produto.mercadolivre.com.br/MLB-1421567767-repetidor-roteador-wireless-n-sinal-wifi-repeater-300mbps-_JM,
,425.58,136,7,https://produto.mercadolivre.com.br/MLB-2170260223-roteador-d-link-mesh-covr-1102-ac1200-giga-dual-band-2und-br-_JM,
,231.65,602,129,https://produto.mercadolivre.com.br/MLB-1907337246-roteador-mercusys-ac12g-ac1200-dualband-gigabit-4-antenas-_JM,
,339.89,76,9,https://produto.mercadolivre.com.br/MLB-2012855410-roteador-tp-link-archer-ec230-g1-wisp-preset-ac1350-wireless-_JM,
,87.99,"5,289",139,https://produto.mercadolivre.com.br/MLB-1199986955-repetidor-de-sinal-wifi-amplificador-sinal-internet-wireless-_JM,
,282.91,4,73,https://produto.mercadolivre.com.br/MLB-710911847-cpe-24-ghz-150mbps-fonte-poe-_JM,
,258,4,103,https://produto.mercadolivre.com.br/MLB-1397941050-roteador-tp-link-archer-c50-wi-fi-ac1200-check-in-facebook-_JM,
,278.50,5,185,https://produto.mercadolivre.com.br/MLB-2047500452-roteador-wifi-gigabit-dual-band-ws5200-245-ghz-huawei-_JM,
,198.50,705,174,https://produto.mercadolivre.com.br/MLB-2662769686-roteador-tp-link-archer-c50-wi-fi-ac1200-dual-band-_JM,
,362.07,"3,217",85,https://produto.mercadolivre.com.br/MLB-2004768384-roteador-access-point-tp-link-tl-wr941hp-preto-_JM,
RouterBOARD,968,56,545,https://www.mercadolivre.com.br/roteador-mikrotik-routerboard-rb2011uias-2hnd-in-preto-e-vermelho-100v240v/p/MLB6364668?pdp_filters=category:MLB5867,MikroTik
AX3 Dual-Core,389,63,1576,https://www.mercadolivre.com.br/roteador-huawei-ax3-dual-core-branco-220v/p/MLB17474122?pdp_filters=category:MLB5867,Huawei
SXTsq,339,14,1584,https://www.mercadolivre.com.br/access-point-outdoor-mikrotik-sxtsq-lite5-rbsxtsq5nd-branco-100v240v/p/MLB17291265?pdp_filters=category:MLB5867,MikroTik
RE505X,465,25,460,https://www.mercadolivre.com.br/range-extender-access-point-sistema-wi-fi-mesh-tp-link-re505x-v1-branco-220v/p/MLB18465014?pdp_filters=category:MLB5867,TP-Link
Archer,237,515,6039,https://www.mercadolivre.com.br/roteador-access-point-tp-link-archer-c60-v2-branco-220v/p/MLB16056877?pdp_filters=category:MLB5867,TP-Link
RouterBOARD,702.21,14,199,https://www.mercadolivre.com.br/roteador-mikrotik-routerboard-hap-ac3-rbd53ig-5hacd2hnd-preto-100v240v/p/MLB18543900?pdp_filters=category:MLB5867,MikroTik
Mi,199.15,20,331,https://www.mercadolivre.com.br/access-point-range-extender-xiaomi-mi-ra75-preto-100v240v/p/MLB18520062?pdp_filters=category:MLB5867,Xiaomi
,56.32,8,529,https://produto.mercadolivre.com.br/MLB-1883583441-roteador-repetidor-wireless-n-sinal-wifi-repeater-300mbps-_JM,
,365.39,"2,369",912,https://produto.mercadolivre.com.br/MLB-1633621880-roteador-tp-link-wireless-gigabit-mu-mimo-ac1200-archer-c6-_JM,
TL-WPA4220,229.87,862,8179,https://www.mercadolivre.com.br/adaptador-powerline-tp-link-tl-wpa4220-branco/p/MLB7868088?pdp_filters=category:MLB5867,TP-Link
TL-WR940N,128,349,4972,https://www.mercadolivre.com.br/roteador-access-point-range-extender-tp-link-tl-wr940n-v6-preto-220v/p/MLB15281775?pdp_filters=category:MLB5867,TP-Link
MW3,408.50,149,765,https://www.mercadolivre.com.br/sistema-wi-fi-mesh-tenda-mw3-branco-100v240v/p/MLB15315892?pdp_filters=category:MLB5867,Tenda
Mi,146,262,5690,https://www.mercadolivre.com.br/roteador-xiaomi-mi-4a-branco-110v240v/p/MLB15314790?pdp_filters=category:MLB5867,Xiaomi
LiteAP,647,33,1888,https://www.mercadolivre.com.br/access-point-ubiquiti-liteap-lap-120-branco/p/MLB15982164?pdp_filters=category:MLB5867,Ubiquiti
Cloud Core,7980,54,1397,https://www.mercadolivre.com.br/roteador-bridge-mikrotik-cloud-core-ccr1036-8g-2s-branco-100v240v/p/MLB8999649?pdp_filters=category:MLB5867,MikroTik
Archer,269,376,4853,https://www.mercadolivre.com.br/roteador-access-point-tp-link-archer-c6-v2-preto-220v/p/MLB15910376?pdp_filters=category:MLB5867,TP-Link
Twibi Fast,179,329,6799,https://www.mercadolivre.com.br/roteador-sistema-wi-fi-mesh-intelbras-twibi-fast-4750070-branco-100v240v/p/MLB15392880?pdp_filters=category:MLB5867,Intelbras
AU607,75.47,"1,665",28816,https://www.mercadolivre.com.br/aspirador-de-po-multilaser-au607-vermelho-e-preto-12v/p/MLB15976946?pdp_filters=category:MLB5867,Multilaser
